Agency,SKU,YearMonth,Volume,Avg_Max_Temp,Price,Sales,Promotions,Industry_Volume,Soda_Volume,Easter Day,Good Friday,New Year,Christmas,Labor Day,Independence Day,Revolution Day Memorial,Regional Games ,FIFA U-17 World Cup,Football Gold Cup,Beer Capital,Music Fest,Avg_Population_2017,Avg_Yearly_Household_Income_2017
Agency_59,SKU_05,201301,1511.1072,22.21973684,1315.790638,1229.336582,86.454056,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_18,SKU_04,201301,174.6387,30.59489796,1749.291242,1578.378949,170.912293,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,60189,135477
Agency_09,SKU_01,201301,4272.048,30.82888889,1183.528927,1058.420009,125.108918,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_02,SKU_01,201301,6512.94,22.14791667,1112.754748,1033.372521,79.382227,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_32,SKU_04,201301,3324.2697,21.75438596,1644.347531,1533.296261,111.05127,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_44,SKU_01,201301,0.0,21.76637931,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,31613,121781
Agency_19,SKU_04,201301,140.7717,26.40169492,1814.049296,1641.902185,172.147111,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_10,SKU_23,201301,0.0,25.36,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_30,SKU_08,201301,92.5272,26.40169492,1492.310381,1464.569909,27.740472,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_44,SKU_02,201301,0.0,21.76637931,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,31613,121781
Agency_09,SKU_02,201301,1362.636,30.82888889,1143.295601,1015.837582,127.458019,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_54,SKU_14,201301,0.0,21.75438596,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,48332,122313
Agency_02,SKU_02,201301,8422.164,22.14791667,1076.408593,994.1781096,82.2304834,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_30,SKU_03,201301,8437.8348,26.40169492,1271.468267,1121.338131,150.130136,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_24,SKU_01,201301,3.78,25.8452381,1167.0,1059.317857,107.682143,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_44,SKU_05,201301,0.0,21.76637931,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,31613,121781
Agency_09,SKU_05,201301,1435.9608,30.82888889,1329.358551,1195.088612,134.269939,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_54,SKU_15,201301,0.0,21.75438596,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,48332,122313
Agency_02,SKU_05,201301,2629.2933,22.14791667,1291.025776,1117.887419,173.138357,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_24,SKU_02,201301,92.016,25.8452381,1167.0,1066.566902,100.433098,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_34,SKU_03,201301,2.1996,24.6,1159.148936,1114.566285,44.582651,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,12271,97222
Agency_20,SKU_01,201301,3764.016,22.21973684,1167.267631,1058.8831,108.384531,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_24,SKU_05,201301,433.6893,25.8452381,1310.176057,1195.790835,114.385222,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_56,SKU_01,201301,2999.16,21.20731707,1139.808957,1058.199912,81.609045,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_20,SKU_07,201301,8.85,22.21973684,1104.112256,1104.112256,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_12,SKU_04,201301,1786.0689,22.21973684,1758.565154,1607.683561,150.881593,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1596955,205376
Agency_18,SKU_03,201301,0.0,30.59489796,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,60189,135477
Agency_10,SKU_21,201301,0.0,25.36,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_44,SKU_04,201301,0.0,21.76637931,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,31613,121781
Agency_19,SKU_08,201301,3.3228,26.40169492,1497.359155,1140.909369,356.449786,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_56,SKU_02,201301,692.928,21.20731707,1105.146315,1013.30142,91.844895,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_57,SKU_04,201301,2097.4536,22.21973684,1766.877293,1610.70411,156.173183,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_20,SKU_02,201301,8410.284,22.21973684,1166.680919,1057.56548,109.115439,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_32,SKU_03,201301,631.962,21.75438596,1238.935874,1188.81497,50.120904,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_09,SKU_04,201301,3270.0825,30.82888889,1760.285267,1525.10062,235.184647,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_19,SKU_03,201301,62.604,26.40169492,1370.18617,1273.916767,96.269403,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_56,SKU_05,201301,76.5522,21.20731707,1290.50523,1244.505797,45.999433,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_20,SKU_05,201301,3281.3289,22.21973684,1310.146722,1190.486912,119.65981,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_59,SKU_04,201301,1948.6305,22.21973684,1769.206338,1473.490236,295.716102,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_02,SKU_11,201301,0.0,22.14791667,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_24,SKU_04,201301,44.0271,25.8452381,1742.112676,1592.180288,149.932388,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_28,SKU_01,201301,8.1,29.96875,1175.0625,1171.929167,3.133333,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_48,SKU_01,201301,3195.382074,24.05289256,1221.543089,1183.496439,38.04665,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1739969,210213
Agency_02,SKU_12,201301,69.825,22.14791667,1116.27,1116.27,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_32,SKU_14,201301,0.0,21.75438596,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_44,SKU_03,201301,0.0,21.76637931,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,31613,121781
Agency_09,SKU_27,201301,0.0,30.82888889,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_28,SKU_02,201301,47.088,29.96875,1124.625573,1119.53168,5.093893,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_02,SKU_31,201301,92.4825,22.14791667,1101.905085,1101.905085,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_16,SKU_07,201301,16.3725,22.21973684,1135.772543,1117.681453,18.09109,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_05,SKU_04,201301,4036.1796,24.07901235,1754.583653,1529.325221,225.258432,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_28,SKU_05,201301,1.6614,29.96875,1534.647887,1534.647887,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_02,SKU_34,201301,106.6425,22.14791667,1101.905085,1101.905085,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_12,SKU_03,201301,510.6456,22.21973684,1250.61124,1157.050899,93.560341,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1596955,205376
Agency_56,SKU_04,201301,1683.8928,21.20731707,1733.159962,1582.158415,151.001547,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_16,SKU_02,201301,3.24,22.21973684,1205.375,1121.845833,83.529167,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_02,SKU_04,201301,6256.3851,22.14791667,1657.989782,1489.516871,168.472911,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_05,SKU_01,201301,8780.508,24.07901235,1173.269642,1072.512848,100.756794,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_16,SKU_05,201301,1160.2962,22.21973684,1295.2335,1200.981069,94.252431,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_24,SKU_03,201301,0.0,25.8452381,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_09,SKU_03,201301,4792.7592,30.82888889,1294.57624,1152.025872,142.550368,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_52,SKU_04,201301,280.5849,30.59489796,1727.640845,1558.61109,169.029755,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,149811,131764
Agency_57,SKU_03,201301,782.127,22.21973684,1268.558431,1165.031186,103.527245,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_05,SKU_02,201301,876.528,24.07901235,1131.613798,1044.056705,87.557093,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_28,SKU_06,201301,270.756,29.96875,1098.661373,950.1110388,148.5503342,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_05,SKU_05,201301,420.9093,24.07901235,1327.003396,1207.822992,119.180404,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_11,SKU_01,201301,316.44,25.36,1176.155397,1082.757488,93.397909,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_59,SKU_03,201301,812.9214,22.21973684,1270.795012,1197.18426,73.610752,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_37,SKU_04,201301,0.0,26.505,1852.273642,1611.466298,240.807344,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32769,96761
Agency_11,SKU_02,201301,6.696,25.36,1132.9375,1047.019154,85.918346,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_35,SKU_04,201301,0.0,21.3125,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,14138,93105
Agency_56,SKU_03,201301,3647.529,21.20731707,1253.53154,1112.066564,141.464976,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_11,SKU_05,201301,0.0,25.36,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_05,SKU_03,201301,632.0466,24.07901235,1291.542455,1190.558102,100.984353,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_28,SKU_04,201301,42.6213,29.96875,1895.508161,1710.195272,185.312889,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_16,SKU_04,201301,1623.4434,22.21973684,1739.124518,1599.378263,139.746255,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_52,SKU_03,201301,44.7534,30.59489796,1236.408016,848.382486,388.02553,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,149811,131764
Agency_24,SKU_21,201301,0.0,25.8452381,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_02,SKU_03,201301,7332.0282,22.14791667,1250.300782,1129.909681,120.391101,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_35,SKU_32,201301,0.1917,21.3125,1436.93662,1436.93662,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,14138,93105
Agency_43,SKU_01,201301,224.856,21.76637931,1177.632728,1101.073346,76.559382,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,184082,106262
Agency_43,SKU_02,201301,95.472,21.76637931,1135.30605,1032.262285,103.043765,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,184082,106262
Agency_52,SKU_01,201301,118.8,30.59489796,1150.0,1082.463637,67.536363,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,149811,131764
Agency_43,SKU_05,201301,369.342,21.76637931,1280.121955,1132.621048,147.500907,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,184082,106262
Agency_11,SKU_04,201301,230.3595,25.36,1744.572406,1594.790529,149.781877,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_37,SKU_18,201301,1.0998,26.505,1185.319149,1113.75,71.569149,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32769,96761
Agency_15,SKU_01,201301,959.58,22.21973684,1205.388421,1148.291889,57.096532,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,200260,104564
Agency_52,SKU_02,201301,1044.684,30.59489796,1151.660504,1069.407354,82.25315,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,149811,131764
Agency_57,SKU_23,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_05,SKU_14,201301,0.0,24.07901235,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_52,SKU_05,201301,961.4394,30.59489796,1297.265653,1136.518213,160.74744,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,149811,131764
Agency_09,SKU_21,201301,0.0,30.82888889,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_43,SKU_04,201301,372.537,21.76637931,1735.647461,1555.302662,180.344799,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,184082,106262
Agency_15,SKU_02,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,200260,104564
Agency_59,SKU_17,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_58,SKU_01,201301,5547.744,22.21973684,1216.057385,1108.412346,107.645039,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_35,SKU_03,201301,2.538,21.3125,1159.148936,1159.148936,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,14138,93105
Agency_36,SKU_04,201301,0.0,21.3125,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,13110,94238
Agency_28,SKU_08,201301,8.6904,29.96875,1534.647887,1512.079536,22.568351,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_15,SKU_05,201301,161.2836,22.21973684,1295.881007,1240.484699,55.396308,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,200260,104564
Agency_57,SKU_17,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_16,SKU_03,201301,210.231,22.21973684,1250.282738,1177.334926,72.947812,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_25,SKU_01,201301,17.172,25.8452381,1169.252358,1066.777516,102.474842,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_07,201301,26.55,22.21973684,1124.995932,1098.750254,26.245678,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_28,SKU_03,201301,1.0152,29.96875,1397.792553,1397.792553,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,68666,133669
Agency_25,SKU_02,201301,45.252,25.8452381,1180.105609,1079.56787,100.537739,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_25,SKU_05,201301,506.9826,25.8452381,1316.120807,1202.962318,113.158489,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_02,201301,2128.896,22.21973684,1216.663398,1111.244699,105.418699,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_05,SKU_26,201301,0.0,24.07901235,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_25,SKU_04,201301,27.9882,25.8452381,1743.098109,1602.211557,140.886552,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_05,201301,1224.0045,22.21973684,1304.750727,1191.462822,113.287905,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_05,SKU_23,201301,0.0,24.07901235,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_05,SKU_21,201301,0.0,24.07901235,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_43,SKU_03,201301,13.2822,21.76637931,1252.018006,1142.380537,109.637469,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,184082,106262
Agency_36,SKU_03,201301,5.5836,21.3125,1176.375725,962.1083169,214.2674081,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,13110,94238
Agency_15,SKU_04,201301,225.6948,22.21973684,1744.25837,1643.638973,100.619397,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,200260,104564
Agency_58,SKU_03,201301,229.689,22.21973684,1261.848344,1164.859673,96.988671,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_53,SKU_01,201301,3568.212,23.89354839,1144.982727,1136.569882,8.412845,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_49,SKU_01,201301,2225.448,24.05289256,1226.108241,1220.07122,6.037021,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_16,SKU_20,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_53,SKU_07,201301,15.4875,23.89354839,1008.350848,1008.350848,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_25,SKU_03,201301,0.5076,25.8452381,1264.162234,1152.473405,111.688829,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_16,SKU_01,201301,9196.524,22.21973684,1204.623733,1112.027675,92.596058,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1232242,246911
Agency_49,SKU_07,201301,3.0975,24.05289256,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_53,SKU_02,201301,5728.428,23.89354839,1144.013585,1131.120826,12.892759,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_53,SKU_05,201301,4390.7607,23.89354839,1307.482211,1287.0734,20.408811,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_49,SKU_02,201301,2663.064,24.05289256,1225.822624,1217.640495,8.182129,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_58,SKU_04,201301,2051.3178,22.21973684,1762.635092,1602.02154,160.613552,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_49,SKU_05,201301,2653.128,24.05289256,1325.465659,1253.554525,71.911134,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_15,SKU_03,201301,38.2392,22.21973684,1250.585106,1161.773266,88.81184,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,200260,104564
Agency_36,SKU_22,201301,5.0268,21.3125,2031.179577,2031.179577,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,13110,94238
Agency_25,SKU_21,201301,0.0,25.8452381,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_60,SKU_01,201301,9504.54,22.21973684,1221.240097,1129.151612,92.088485,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_29,SKU_04,201301,44.2188,27.85,1898.729291,1452.449219,446.280072,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_60,SKU_07,201301,35.8425,22.21973684,1127.277698,1058.74021,68.537488,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_29,SKU_01,201301,1.728,27.85,1228.5,1228.5,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_60,SKU_03,201301,335.016,22.21973684,1265.715371,1174.171358,91.544013,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_03,SKU_32,201301,10.0323,21.20731707,1539.52319,1394.347358,145.175832,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_60,SKU_02,201301,2538.108,22.21973684,1222.82582,1133.712394,89.113426,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_29,SKU_02,201301,5.724,27.85,1150.561321,1139.661556,10.899765,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_60,SKU_05,201301,2005.3098,22.21973684,1309.088704,1233.085829,76.002875,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_29,SKU_05,201301,16.1667,27.85,1624.964789,1541.840589,83.1242,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_03,SKU_04,201301,2332.2222,21.20731707,1743.421488,1554.785937,188.635551,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_49,SKU_34,201301,0.0,24.05289256,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_21,SKU_01,201301,36.828,25.8452381,1167.0,1070.942449,96.057551,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_27,SKU_04,201301,4940.4285,27.8425,1681.512959,1507.638034,173.874925,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_26,SKU_02,201301,0.0,18.855,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_49,SKU_04,201301,3664.8567,24.05289256,1730.855669,1458.611349,272.24432,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_03,SKU_03,201301,6899.7222,21.20731707,1260.720158,1148.075845,112.644313,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_29,SKU_06,201301,12.096,27.85,1128.044084,1091.513393,36.530691,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_26,SKU_01,201301,0.0,18.855,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_27,SKU_08,201301,187.227,27.8425,1441.510699,1330.467626,111.043073,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_26,SKU_05,201301,0.0,18.855,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_60,SKU_04,201301,2201.0355,22.21973684,1771.337125,1637.073176,134.263949,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_21,SKU_02,201301,39.744,25.8452381,1167.0,1070.408797,96.591203,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_29,SKU_08,201301,2.6838,27.85,1535.372233,1520.684105,14.688128,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_27,SKU_03,201301,1570.8528,27.8425,1293.600388,1131.992208,161.60818,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_21,SKU_05,201301,206.8443,25.8452381,1310.176057,1198.194958,111.981099,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_21,SKU_04,201301,19.2978,25.8452381,1742.112676,1624.61186,117.500816,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_29,SKU_03,201301,0.0,27.85,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_60,SKU_23,201301,0.0,22.21973684,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_49,SKU_03,201301,7969.9122,24.05289256,1331.920748,1178.925511,152.995237,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_04,SKU_04,201301,101.4093,21.20731707,1728.659243,1427.842395,300.816848,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_21,SKU_03,201301,15.9048,25.8452381,1256.010638,1147.578089,108.432549,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_21,SKU_21,201301,0.0,25.8452381,0.0,0.0,0.0,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_26,SKU_11,201301,6.816,18.855,1727.667254,1712.550066,15.117188,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_26,SKU_04,201301,6.9651,18.855,1734.104858,1559.755782,174.349076,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_03,SKU_05,201301,854.0235,21.20731707,1308.831071,1187.016518,121.814553,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_04,SKU_03,201301,389.6676,21.20731707,1250.766507,1083.973217,166.79329,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_26,SKU_18,201301,6.5142,18.855,1272.367022,1199.660127,72.706895,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_04,SKU_02,201301,71.496,21.20731707,1098.714879,1015.718278,82.996601,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_27,SKU_05,201301,74.0601,27.8425,1534.469683,1433.170888,101.298795,492612703,718394219,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
